#Measurement:		CV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		100113_20220701
#Timestamp:		1.7.2022 10:54 
#Voltage delay:		20.0 s
#Switch delay:		0.3 s
#Compliance level:		1000.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		None
#Vltg. sign inversion?:	1
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.pdf" --CV  --select -400  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV_analysis.pdf" --CV  --select -400  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-199--invertx -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_CV.pdf" --CV  --select -400  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx -g "C:\Users\probe-station\Desktop\MasterHexDAQ\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\CV_300um_1to400.txt
#CV correction file:		None
#Comments:		

#Voltage	#Channel	#Cs        	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#Cp        	#Error      	#Impedance 	#Error     	#Phase      	#Error      	#Cs uncorr.	#Cp uncorr.
#[V]    	#       	#[pF]      	#[pF]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[pF]      	#[pF]       	#[Ohm]     	#[Ohm]     	#[Rad]      	#[Rad]      	#[pF]      	#[pF]      
-350.0  	4       	2.002173E+2	1.305995E-2	-1.51E+2   	-350.00   	3151.41	23.5 	14.5 	1.575711E+2	4.732524E-6 	4.480237E+5	1.761628E+1	-1.091090E+0	5.000000E-5 	2.002173E+2	1.575711E+2
-350.0  	5       	1.994713E+2	2.176693E-2	-1.40E+2   	-350.00   	3153.86	23.5 	14.5 	1.564716E+2	2.033445E-6 	4.504350E+5	2.662705E+1	-1.087960E+0	9.539392E-5 	1.994713E+2	1.564716E+2
-350.0  	6       	1.974600E+2	1.117172E-2	-1.42E+2   	-350.00   	3156.30	23.5 	14.5 	1.533016E+2	4.628928E-6 	4.573800E+5	1.609348E+1	-1.078220E+0	4.000000E-5 	1.974600E+2	1.533016E+2
-350.0  	7       	2.007010E+2	1.123821E-2	-1.52E+2   	-350.00   	3158.73	23.5 	14.5 	1.575424E+2	1.961425E-6 	4.475243E+5	1.450287E+1	-1.088603E+0	4.509250E-5 	2.007010E+2	1.575424E+2
-350.0  	8       	1.956492E+2	8.760804E-3	-1.42E+2   	-350.00   	3161.17	23.5 	14.5 	1.502210E+2	1.558253E-7 	4.641793E+5	1.050397E+1	-1.068017E+0	4.041452E-5 	1.956492E+2	1.502210E+2
-350.0  	9       	2.159754E+2	4.896335E-3	-1.40E+2   	-350.00   	3163.63	23.5 	14.5 	1.778223E+2	1.405060E-7 	4.060643E+5	4.509250E+0	-1.137017E+0	2.516611E-5 	2.159754E+2	1.778223E+2
-350.0  	10      	2.149561E+2	7.183484E-3	-1.49E+2   	-350.00   	3166.09	23.5 	14.5 	1.769087E+2	5.703244E-7 	4.080757E+5	7.094599E+0	-1.136563E+0	3.511885E-5 	2.149561E+2	1.769087E+2
-350.0  	11      	2.099211E+2	1.902392E-3	-1.38E+2   	-350.00   	3168.54	23.5 	14.5 	1.706198E+2	1.726305E-6 	4.204820E+5	1.732051E+0	-1.123323E+0	1.527525E-5 	2.099211E+2	1.706198E+2
-350.0  	12      	2.068441E+2	2.495111E-2	-1.38E+2   	-350.00   	3171.13	23.5 	14.5 	1.667166E+2	3.637105E-4 	4.285280E+5	5.031898E+1	-1.114693E+0	1.154701E-5 	2.068441E+2	1.667166E+2
-350.0  	13      	2.023958E+2	2.408562E-2	-1.38E+2   	-350.00   	3172.37	23.5 	14.5 	1.607355E+2	4.916645E-4 	4.411980E+5	5.655970E+1	-1.099893E+0	2.516611E-5 	2.023958E+2	1.607355E+2
-350.0  	14      	1.821394E+2	2.717830E-2	-1.38E+2   	-350.00   	3173.78	23.5 	14.5 	1.319479E+2	5.337693E-4 	5.133187E+5	8.294777E+1	-1.018147E+0	3.055050E-5 	1.821394E+2	1.319479E+2
-350.0  	15      	2.067732E+2	2.431584E-2	-1.38E+2   	-350.00   	3175.20	23.5 	14.5 	1.663571E+2	6.094641E-4 	4.290643E+5	5.704676E+1	-1.112847E+0	3.214550E-5 	2.067732E+2	1.663571E+2
-350.0  	16      	2.139642E+2	2.299543E-2	-1.38E+2   	-350.00   	3176.45	23.5 	14.5 	1.754955E+2	4.582514E-4 	4.106640E+5	4.693613E+1	-1.132920E+0	2.645751E-5 	2.139642E+2	1.754955E+2
-350.0  	17      	2.130209E+2	3.023894E-2	-1.38E+2   	-350.00   	3177.86	23.5 	14.5 	1.746459E+2	4.600835E-4 	4.125720E+5	5.461685E+1	-1.132457E+0	2.081666E-5 	2.130209E+2	1.746459E+2
-350.0  	18      	2.147314E+2	2.187125E-2	-1.38E+2   	-350.00   	3179.13	23.5 	14.5 	1.768002E+2	3.739039E-4 	4.084143E+5	4.303874E+1	-1.137030E+0	1.732051E-5 	2.147314E+2	1.768002E+2
-350.0  	19      	2.129655E+2	2.023336E-2	-1.38E+2   	-350.00   	3180.50	23.5 	14.5 	1.746169E+2	4.705004E-4 	4.126600E+5	4.521062E+1	-1.132557E+0	3.214550E-5 	2.129655E+2	1.746169E+2
-350.0  	20      	2.167004E+2	3.378641E-2	-1.38E+2   	-350.00   	3181.92	23.5 	14.5 	1.792831E+2	6.063118E-4 	4.037297E+5	5.919741E+1	-1.142267E+0	2.081666E-5 	2.167004E+2	1.792831E+2
-350.0  	21      	2.165364E+2	3.713634E-3	-1.42E+2   	-350.00   	3183.20	23.5 	14.5 	1.790901E+2	2.175171E-6 	4.041000E+5	5.000000E+0	-1.141917E+0	1.154701E-5 	2.165364E+2	1.790901E+2
-350.0  	22      	2.070572E+2	2.260064E-2	-1.42E+2   	-350.00   	3185.64	23.5 	14.5 	1.671876E+2	6.544610E-4 	4.277037E+5	5.598512E+1	-1.116523E+0	4.725816E-5 	2.070572E+2	1.671876E+2
-350.0  	23      	2.108891E+2	2.755258E-2	-1.42E+2   	-350.00   	3187.01	23.5 	14.5 	1.720598E+2	6.173048E-4 	4.177567E+5	5.744853E+1	-1.127307E+0	1.527525E-5 	2.108891E+2	1.720598E+2
-350.0  	24      	2.108532E+2	2.635250E-2	-1.42E+2   	-350.00   	3188.42	23.5 	14.5 	1.720213E+2	5.873693E-4 	4.178390E+5	5.550676E+1	-1.127250E+0	2.000000E-5 	2.108532E+2	1.720213E+2
-350.0  	25      	2.081920E+2	3.305669E-2	-1.42E+2   	-350.00   	3189.71	23.5 	14.5 	1.686890E+2	6.901675E-4 	4.246340E+5	6.677574E+1	-1.120097E+0	5.773503E-6 	2.081920E+2	1.686890E+2
-350.0  	26      	2.099268E+2	2.494459E-2	-1.42E+2   	-350.00   	3191.07	23.5 	14.5 	1.709172E+2	4.844301E-4 	4.201103E+5	5.196473E+1	-1.125113E+0	1.527525E-5 	2.099268E+2	1.709172E+2
-350.0  	27      	2.170197E+2	2.944455E-2	-1.42E+2   	-350.00   	3192.49	23.5 	14.5 	1.797767E+2	5.063559E-4 	4.028783E+5	5.254839E+1	-1.143667E+0	1.154701E-5 	2.170197E+2	1.797767E+2
-350.0  	28      	2.113268E+2	2.425196E-2	-1.42E+2   	-350.00   	3193.91	23.5 	14.5 	1.727016E+2	3.185419E-4 	4.165477E+5	4.539089E+1	-1.129047E+0	1.527525E-5 	2.113268E+2	1.727016E+2
-350.0  	29      	2.168887E+2	2.331710E-2	-1.42E+2   	-350.00   	3195.14	23.5 	14.5 	1.796376E+2	4.808412E-4 	4.031560E+5	4.622770E+1	-1.143480E+0	2.000000E-5 	2.168887E+2	1.796376E+2
-350.0  	30      	2.155837E+2	2.673172E-2	-1.42E+2   	-350.00   	3196.55	23.5 	14.5 	1.780212E+2	6.678621E-4 	4.062060E+5	5.467175E+1	-1.140197E+0	2.309401E-5 	2.155837E+2	1.780212E+2
-350.0  	31      	2.152446E+2	4.043271E-3	-1.44E+2   	-350.00   	3197.97	23.5 	14.5 	1.776160E+2	3.282771E-6 	4.069893E+5	5.859465E+0	-1.139430E+0	1.000000E-5 	2.152446E+2	1.776160E+2
-350.0  	32      	2.096842E+2	3.267458E-2	-1.44E+2   	-350.00   	3200.35	23.5 	14.5 	1.706859E+2	5.439162E-4 	4.206380E+5	6.150610E+1	-1.124907E+0	2.081666E-5 	2.096842E+2	1.706859E+2
-350.0  	33      	2.078363E+2	3.286553E-2	-1.44E+2   	-350.00   	3201.83	23.5 	14.5 	1.683420E+2	6.841204E-4 	4.254350E+5	6.668583E+1	-1.119737E+0	5.773503E-6 	2.078363E+2	1.683420E+2
-350.0  	34      	2.182668E+2	2.532260E-2	-1.44E+2   	-350.00   	3203.07	23.5 	14.5 	1.813394E+2	4.604181E-4 	3.999910E+5	4.686150E+1	-1.146893E+0	5.773503E-6 	2.182668E+2	1.813394E+2
-350.0  	35      	2.065171E+2	2.547290E-2	-1.44E+2   	-350.00   	3204.47	23.5 	14.5 	1.666413E+2	4.003183E-4 	4.289640E+5	5.220153E+1	-1.115847E+0	5.773503E-6 	2.065171E+2	1.666413E+2
-350.0  	36      	2.088345E+2	2.641573E-2	-1.44E+2   	-350.00   	3205.89	23.5 	14.4 	1.696339E+2	5.426286E-4 	4.227977E+5	5.573449E+1	-1.122693E+0	1.527525E-5 	2.088345E+2	1.696339E+2
-350.0  	37      	2.127844E+2	2.568774E-2	-1.44E+2   	-350.00   	3207.14	23.5 	14.4 	1.746078E+2	3.331509E-4 	4.128463E+5	4.650090E+1	-1.133410E+0	1.732051E-5 	2.127844E+2	1.746078E+2
-350.0  	38      	2.157924E+2	2.628244E-2	-1.44E+2   	-350.00   	3208.53	23.5 	14.4 	1.783648E+2	4.319347E-4 	4.056183E+5	4.833563E+1	-1.141243E+0	5.773503E-6 	2.157924E+2	1.783648E+2
-350.0  	39      	2.158781E+2	2.834961E-2	-1.44E+2   	-350.00   	3209.95	23.5 	14.4 	1.784907E+2	6.184715E-4 	4.053947E+5	5.485739E+1	-1.141580E+0	1.000000E-5 	2.158781E+2	1.784907E+2
-350.0  	40      	2.167842E+2	2.216556E-2	-1.44E+2   	-350.00   	3211.30	23.5 	14.4 	1.796181E+2	4.486340E-4 	4.032750E+5	4.439595E+1	-1.143890E+0	1.732051E-5 	2.167842E+2	1.796181E+2
-350.0  	41      	2.137634E+2	2.844666E-3	-1.44E+2   	-350.00   	3212.60	23.5 	14.4 	1.758803E+2	2.679595E-6 	4.104070E+5	4.582576E+0	-1.136277E+0	5.773503E-6 	2.137634E+2	1.758803E+2
-350.0  	42      	2.119102E+2	2.352742E-2	-1.44E+2   	-350.00   	3215.04	23.5 	14.4 	1.735658E+2	4.634644E-4 	4.149370E+5	4.875449E+1	-1.131417E+0	1.527525E-5 	2.119102E+2	1.735658E+2
-350.0  	43      	2.112751E+2	2.681839E-2	-1.44E+2   	-350.00   	3216.47	23.5 	14.4 	1.727703E+2	3.458739E-4 	4.165157E+5	4.885011E+1	-1.129727E+0	2.081666E-5 	2.112751E+2	1.727703E+2
-350.0  	44      	2.114250E+2	3.131809E-2	-1.44E+2   	-350.00   	3217.88	23.5 	14.4 	1.729733E+2	4.016187E-4 	4.161237E+5	5.488473E+1	-1.130220E+0	3.605551E-5 	2.114250E+2	1.729733E+2
-350.0  	45      	2.142235E+2	2.354049E-2	-1.44E+2   	-350.00   	3219.11	23.5 	14.4 	1.764398E+2	5.143339E-4 	4.093157E+5	4.878866E+1	-1.137383E+0	2.081666E-5 	2.142235E+2	1.764398E+2
-350.0  	46      	2.157844E+2	3.127898E-2	-1.44E+2   	-350.00   	3220.52	23.5 	14.4 	1.783936E+2	5.968556E-4 	4.055930E+5	5.716642E+1	-1.141460E+0	1.000000E-5 	2.157844E+2	1.783936E+2
-350.0  	47      	2.140948E+2	2.047711E-2	-1.44E+2   	-350.00   	3221.80	23.5 	14.4 	1.762973E+2	3.876110E-4 	4.096040E+5	4.246175E+1	-1.137160E+0	1.732051E-5 	2.140948E+2	1.762973E+2
-350.0  	48      	2.094730E+2	2.877884E-2	-1.44E+2   	-350.00   	3223.16	23.5 	14.4 	1.705211E+2	6.887652E-4 	4.210533E+5	6.132971E+1	-1.124950E+0	1.732051E-5 	2.094730E+2	1.705211E+2
-350.0  	49      	2.162460E+2	2.867856E-2	-1.44E+2   	-350.00   	3224.58	23.5 	14.4 	1.789965E+2	3.987660E-4 	4.044770E+5	4.938623E+1	-1.142813E+0	2.309401E-5 	2.162460E+2	1.789965E+2
-350.0  	50      	2.148464E+2	3.510175E-2	-1.44E+2   	-350.00   	3225.93	23.5 	14.4 	1.772754E+2	5.881928E-4 	4.077573E+5	6.120730E+1	-1.139357E+0	2.886751E-5 	2.148464E+2	1.772754E+2
-350.0  	51      	2.180394E+2	2.975153E-3	-1.45E+2   	-350.00   	3227.22	23.5 	14.4 	1.812272E+2	2.663936E-6 	4.003233E+5	4.509250E+0	-1.147363E+0	5.773503E-6 	2.180394E+2	1.812272E+2
-350.0  	52      	2.185871E+2	2.477254E-2	-1.45E+2   	-350.00   	3229.67	23.5 	14.4 	1.819022E+2	2.991445E-4 	3.990790E+5	4.158125E+1	-1.148707E+0	2.081666E-5 	2.185871E+2	1.819022E+2
-350.0  	53      	2.218750E+2	2.788151E-2	-1.45E+2   	-350.00   	3231.09	23.5 	14.4 	1.859032E+2	6.603138E-4 	3.918253E+5	5.169462E+1	-1.156387E+0	1.527525E-5 	2.218750E+2	1.859032E+2
-350.0  	54      	2.211536E+2	1.896130E-2	-1.45E+2   	-350.00   	3232.39	23.5 	14.4 	1.850157E+2	3.685249E-4 	3.934040E+5	3.726929E+1	-1.154653E+0	2.081666E-5 	2.211536E+2	1.850157E+2
-350.0  	55      	2.192579E+2	2.770436E-2	-1.45E+2   	-350.00   	3233.74	23.5 	14.4 	1.827195E+2	5.330346E-4 	3.975760E+5	5.023943E+1	-1.150290E+0	0.000000E+0 	2.192579E+2	1.827195E+2
-350.0  	56      	2.194367E+2	2.545641E-2	-1.45E+2   	-350.00   	3235.17	23.5 	14.4 	1.829295E+2	6.028812E-4 	3.971857E+5	4.969239E+1	-1.150663E+0	2.081666E-5 	2.194367E+2	1.829295E+2
-350.0  	57      	2.076492E+2	3.205942E-2	-1.45E+2   	-350.00   	3236.59	23.5 	14.4 	1.682486E+2	4.345656E-4 	4.257447E+5	5.923119E+1	-1.120093E+0	3.214550E-5 	2.076492E+2	1.682486E+2
-350.0  	58      	2.105185E+2	2.476780E-2	-1.45E+2   	-350.00   	3237.81	23.5 	14.4 	1.718596E+2	3.798136E-4 	4.183677E+5	4.796179E+1	-1.127933E+0	3.055050E-5 	2.105185E+2	1.718596E+2
-350.0  	59      	2.076524E+2	4.404181E-2	-1.45E+2   	-350.00   	3239.23	23.5 	14.4 	1.682218E+2	8.491954E-4 	4.257753E+5	8.200813E+1	-1.119913E+0	4.163332E-5 	2.076524E+2	1.682218E+2
-350.0  	60      	2.155137E+2	2.440427E-2	-1.45E+2   	-350.00   	3240.58	23.5 	14.4 	1.780784E+2	5.913076E-4 	4.062067E+5	5.071818E+1	-1.140900E+0	2.645751E-5 	2.155137E+2	1.780784E+2
-350.0  	61      	2.072921E+2	2.704319E-3	-1.43E+2   	-350.00   	3241.88	23.5 	14.4 	1.677194E+2	4.787593E-6 	4.267830E+5	5.567764E+0	-1.118620E+0	0.000000E+0 	2.072921E+2	1.677194E+2
-350.0  	62      	1.855923E+2	5.242750E-2	-1.43E+2   	-350.00   	3244.44	23.5 	14.4 	1.378585E+2	4.517040E-4 	4.975003E+5	1.083390E+2	-1.038927E+0	1.123981E-4 	1.855923E+2	1.378585E+2
-350.0  	63      	2.128461E+2	2.502985E-2	-1.43E+2   	-350.00   	3245.74	23.5 	14.4 	1.747597E+2	3.649911E-4 	4.126070E+5	4.680812E+1	-1.134030E+0	1.000000E-5 	2.128461E+2	1.747597E+2
-350.0  	64      	2.160867E+2	3.503450E-2	-1.43E+2   	-350.00   	3247.14	23.5 	14.4 	1.787879E+2	5.684040E-4 	4.048620E+5	5.980803E+1	-1.142343E+0	3.214550E-5 	2.160867E+2	1.787879E+2
-350.0  	65      	2.180863E+2	3.005165E-2	-1.43E+2   	-350.00   	3248.58	23.5 	14.4 	1.812640E+2	6.941707E-4 	4.002397E+5	5.665980E+1	-1.147350E+0	1.000000E-5 	2.180863E+2	1.812640E+2
-350.0  	66      	2.193086E+2	2.580657E-2	-1.43E+2   	-350.00   	3249.79	23.5 	14.4 	1.827617E+2	4.625085E-4 	3.974840E+5	4.677606E+1	-1.150290E+0	0.000000E+0 	2.193086E+2	1.827617E+2
-350.0  	67      	2.210439E+2	3.334994E-2	-1.43E+2   	-350.00   	3251.21	23.5 	14.4 	1.848666E+2	6.514902E-4 	3.936603E+5	5.687120E+1	-1.154303E+0	1.527525E-5 	2.210439E+2	1.848666E+2
-350.0  	68      	2.233152E+2	2.651295E-2	-1.43E+2   	-350.00   	3252.64	23.5 	14.4 	1.876083E+2	4.518856E-4 	3.887810E+5	4.507771E+1	-1.159423E+0	1.154701E-5 	2.233152E+2	1.876083E+2
-350.0  	69      	2.066093E+2	3.380554E-2	-1.43E+2   	-350.00   	3253.85	23.5 	14.4 	1.668624E+2	5.108201E-4 	4.285840E+5	6.409368E+1	-1.116747E+0	2.886751E-5 	2.066093E+2	1.668624E+2
-350.0  	70      	1.893329E+2	3.106890E-2	-1.43E+2   	-350.00   	3255.28	23.5 	14.4 	1.433284E+2	6.933707E-4 	4.830710E+5	8.401786E+1	-1.055340E+0	1.732051E-5 	1.893329E+2	1.433284E+2
-350.0  	71      	2.144660E+2	2.253248E-3	-1.43E+2   	-350.00   	3256.70	23.5 	14.4 	1.768077E+2	8.617582E-7 	4.086583E+5	3.214550E+0	-1.138413E+0	5.773503E-6 	2.144660E+2	1.768077E+2
-350.0  	72      	2.113521E+2	3.047353E-2	-1.43E+2   	-350.00   	3259.14	23.5 	14.4 	1.729398E+2	5.533655E-4 	4.162357E+5	5.831238E+1	-1.130380E+0	1.000000E-5 	2.113521E+2	1.729398E+2
-350.0  	73      	2.116516E+2	2.620392E-2	-1.43E+2   	-350.00   	3260.57	23.5 	14.4 	1.732953E+2	3.281846E-4 	4.155143E+5	4.743768E+1	-1.131057E+0	2.081666E-5 	2.116516E+2	1.732953E+2
-350.0  	74      	2.169137E+2	2.973848E-2	-1.43E+2   	-350.00   	3261.79	23.5 	14.4 	1.798207E+2	4.323626E-4 	4.029273E+5	5.089532E+1	-1.144473E+0	2.516611E-5 	2.169137E+2	1.798207E+2
-350.0  	75      	2.100616E+2	3.540561E-2	-1.43E+2   	-350.00   	3263.21	23.5 	14.4 	1.712934E+2	5.840479E-4 	4.195140E+5	6.495383E+1	-1.126747E+0	2.886751E-5 	2.100616E+2	1.712934E+2
-350.0  	76      	2.120690E+2	3.129603E-2	-1.43E+2   	-350.00   	3264.46	23.5 	14.4 	1.738361E+2	5.706004E-4 	4.144590E+5	5.902542E+1	-1.132277E+0	1.527525E-5 	2.120690E+2	1.738361E+2
-350.0  	77      	2.139415E+2	2.178415E-2	-1.43E+2   	-350.00   	3265.87	23.5 	14.4 	1.761950E+2	3.564547E-4 	4.098697E+5	4.282912E+1	-1.137307E+0	5.773503E-6 	2.139415E+2	1.761950E+2
-350.0  	78      	2.145251E+2	2.377942E-2	-1.43E+2   	-350.00   	3267.29	23.5 	14.4 	1.769315E+2	3.486121E-4 	4.084590E+5	4.419276E+1	-1.138873E+0	5.773503E-6 	2.145251E+2	1.769315E+2
-350.0  	79      	2.198911E+2	2.553108E-2	-1.43E+2   	-350.00   	3268.53	23.5 	14.4 	1.835270E+2	3.973055E-4 	3.961287E+5	4.450094E+1	-1.152000E+0	1.000000E-5 	2.198911E+2	1.835270E+2
-350.0  	80      	2.181736E+2	2.774317E-2	-1.43E+2   	-350.00   	3269.94	23.5 	14.4 	1.814335E+2	5.549951E-4 	3.999727E+5	5.139390E+1	-1.147943E+0	5.773503E-6 	2.181736E+2	1.814335E+2
-350.0  	81      	2.226528E+2	2.925838E-3	-1.74E+2   	-350.00   	3271.30	23.5 	14.4 	1.867106E+2	1.075960E-8 	3.902937E+5	2.516611E+0	-1.157337E+0	1.527525E-5 	2.226528E+2	1.867106E+2
-350.0  	82      	2.216169E+2	3.384470E-2	-1.74E+2   	-350.00   	3273.81	23.5 	14.4 	1.855790E+2	8.576131E-4 	3.923957E+5	6.092892E+1	-1.155727E+0	5.773503E-6 	2.216169E+2	1.855790E+2
-350.0  	83      	2.201841E+2	2.504964E-2	-1.74E+2   	-350.00   	3275.24	23.5 	14.4 	1.838217E+2	4.170837E-4 	3.955477E+5	4.446722E+1	-1.152307E+0	5.773503E-6 	2.201841E+2	1.838217E+2
-350.0  	84      	2.244646E+2	2.775349E-2	-1.74E+2   	-350.00   	3276.46	23.5 	14.4 	1.890094E+2	4.569779E-4 	3.863443E+5	4.570923E+1	-1.162077E+0	1.527525E-5 	2.244646E+2	1.890094E+2
-350.0  	85      	2.169743E+2	3.021052E-2	-1.74E+2   	-350.00   	3277.87	23.5 	14.4 	1.799107E+2	4.135459E-4 	4.027703E+5	5.080682E+1	-1.144717E+0	2.886751E-5 	2.169743E+2	1.799107E+2
-350.0  	86      	2.180875E+2	2.496733E-2	-1.74E+2   	-350.00   	3279.29	23.5 	14.4 	1.812715E+2	3.707334E-4 	4.002303E+5	4.416258E+1	-1.147390E+0	1.000000E-5 	2.180875E+2	1.812715E+2
-350.0  	87      	2.175632E+2	2.829027E-2	-1.74E+2   	-350.00   	3280.53	23.5 	14.4 	1.806176E+2	5.082358E-4 	4.014370E+5	5.115662E+1	-1.146053E+0	5.773503E-6 	2.175632E+2	1.806176E+2
-350.0  	88      	2.113289E+2	2.589332E-2	-1.74E+2   	-350.00   	3281.94	23.5 	14.4 	1.729018E+2	3.034799E-4 	4.163043E+5	4.647939E+1	-1.130263E+0	2.309401E-5 	2.113289E+2	1.729018E+2
-350.0  	89      	2.146515E+2	3.538815E-2	-1.74E+2   	-350.00   	3283.36	23.5 	14.4 	1.770341E+2	6.461519E-4 	4.082203E+5	6.296295E+1	-1.138863E+0	2.309401E-5 	2.146515E+2	1.770341E+2
-350.0  	90      	2.164138E+2	3.236612E-2	-1.74E+2   	-350.00   	3284.62	23.5 	14.4 	1.792061E+2	6.208000E-4 	4.040837E+5	5.831238E+1	-1.143247E+0	1.154701E-5 	2.164138E+2	1.792061E+2
-350.0  	91      	2.127472E+2	2.529657E-3	-1.32E+2   	-350.00   	3286.00	23.5 	14.4 	1.746877E+2	2.934172E-6 	4.127880E+5	4.358899E+0	-1.134087E+0	5.773503E-6 	2.127472E+2	1.746877E+2
-350.0  	92      	2.177569E+2	2.646660E-2	-1.32E+2   	-350.00   	3288.43	23.5 	14.4 	1.809016E+2	4.640338E-4 	4.009433E+5	4.823208E+1	-1.146807E+0	5.773503E-6 	2.177569E+2	1.809016E+2
-350.0  	93      	2.193929E+2	3.366452E-2	-1.32E+2   	-350.00   	3289.86	23.5 	14.4 	1.828973E+2	6.416944E-4 	3.972603E+5	5.774369E+1	-1.150690E+0	3.464102E-5 	2.193929E+2	1.828973E+2
-350.0  	94      	2.213031E+2	2.655426E-2	-1.32E+2   	-350.00   	3291.12	23.5 	14.4 	1.852023E+2	6.093918E-4 	3.930730E+5	4.948737E+1	-1.155030E+0	3.464102E-5 	2.213031E+2	1.852023E+2
-350.0  	95      	2.209826E+2	2.887209E-2	-1.32E+2   	-350.00   	3292.49	23.5 	14.4 	1.847702E+2	2.353788E-4 	3.938177E+5	4.202777E+1	-1.154027E+0	5.507571E-5 	2.209826E+2	1.847702E+2
-350.0  	96      	2.038305E+2	4.366395E-2	-1.32E+2   	-350.00   	3293.92	23.5 	14.4 	1.631613E+2	5.237082E-4 	4.363620E+5	7.727225E+1	-1.107743E+0	7.571878E-5 	2.038305E+2	1.631613E+2
-350.0  	97      	2.228282E+2	2.140154E-2	-1.32E+2   	-350.00   	3295.19	23.5 	14.4 	1.870084E+2	3.066409E-4 	3.898293E+5	3.696395E+1	-1.158257E+0	5.773503E-6 	2.228282E+2	1.870084E+2
-350.0  	98      	2.192182E+2	2.332090E-2	-1.32E+2   	-350.00   	3296.55	23.5 	14.4 	1.826260E+2	4.953070E-4 	3.977137E+5	4.539089E+1	-1.149920E+0	1.732051E-5 	2.192182E+2	1.826260E+2
-350.0  	99      	2.246514E+2	1.880760E-2	-1.32E+2   	-350.00   	3297.98	23.5 	14.4 	1.892066E+2	5.262716E-4 	3.859823E+5	3.955165E+1	-1.162320E+0	4.358899E-5 	2.246514E+2	1.892066E+2
-350.0  	100     	2.170452E+2	2.735060E-2	-1.32E+2   	-350.00   	3299.40	23.5 	14.4 	1.799717E+2	4.508090E-4 	4.026363E+5	4.911551E+1	-1.144730E+0	1.000000E-5 	2.170452E+2	1.799717E+2
-350.0  	101     	2.153841E+2	2.503883E-3	-1.40E+2   	-350.00   	3300.62	23.5 	14.4 	1.779174E+2	4.277969E-6 	4.065127E+5	4.725816E+0	-1.140570E+0	0.000000E+0 	2.153841E+2	1.779174E+2
-350.0  	102     	2.149984E+2	2.546947E-2	-1.40E+2   	-350.00   	3303.06	23.5 	14.4 	1.774526E+2	4.615798E-4 	4.074097E+5	4.878866E+1	-1.139673E+0	5.773503E-6 	2.149984E+2	1.774526E+2
-350.0  	103     	2.172834E+2	2.987824E-2	-1.40E+2   	-350.00   	3304.49	23.5 	14.4 	1.802569E+2	6.619884E-4 	4.020970E+5	5.634714E+1	-1.145267E+0	5.773503E-6 	2.172834E+2	1.802569E+2
-350.0  	104     	2.246502E+2	3.004255E-2	-1.40E+2   	-350.00   	3305.78	23.5 	14.4 	1.892230E+2	5.482958E-4 	3.859667E+5	4.969239E+1	-1.162427E+0	1.154701E-5 	2.246502E+2	1.892230E+2
