#Measurement:		IV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		100113_20220701
#Timestamp:		1.7.2022 9:47 
#Voltage delay:		5.0 s
#Switch delay:		0.3 s
#Compliance level:		1000.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		None
#Vltg. sign inversion?:	1
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV_analysis.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-199--invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\IV1to1000default.txt
#CV correction file:		None
#Comments:		

#Voltage	#Channel	#Current    	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#n/a       
#[V]    	#       	#[nA]       	#[nA]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     
-1.0    	83      	-2.577801E-1	8.194085E-5	-5.23E+1   	-1.00     	142.65 	23.6 	40.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	84      	-2.454565E-1	1.542032E-4	-5.23E+1   	-1.00     	144.08 	23.6 	40.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	85      	-2.419387E-1	1.661589E-4	-5.23E+1   	-1.00     	145.50 	23.6 	40.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	86      	-6.405040E-1	7.917887E-5	-5.23E+1   	-1.00     	146.85 	23.6 	40.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	87      	-4.387822E-1	7.549678E-5	-5.23E+1   	-1.00     	148.20 	23.6 	40.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	88      	-2.310767E-1	1.028337E-4	-5.23E+1   	-1.00     	149.58 	23.6 	40.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	89      	-2.260659E-1	1.439221E-4	-5.23E+1   	-1.00     	150.90 	23.6 	40.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	90      	-2.257704E-1	7.022744E-5	-5.23E+1   	-1.00     	152.42 	23.6 	40.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	91      	-2.208151E-1	5.057730E-5	-5.22E+1   	-1.00     	153.84 	23.6 	40.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	92      	-2.205852E-1	1.094668E-4	-5.22E+1   	-1.00     	156.32 	23.6 	40.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	93      	-2.240142E-1	1.559386E-4	-5.22E+1   	-1.00     	157.71 	23.6 	40.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	94      	-2.320530E-1	7.006499E-5	-5.22E+1   	-1.00     	159.12 	23.6 	40.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	95      	-2.793431E-1	1.412792E-4	-5.22E+1   	-1.00     	160.55 	23.6 	40.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	96      	-1.861027E-1	2.386993E-5	-5.22E+1   	-1.00     	161.97 	23.6 	40.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	97      	-2.805457E-1	3.726701E-5	-5.22E+1   	-1.00     	163.39 	23.6 	40.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	98      	-2.578051E-1	7.272485E-5	-5.22E+1   	-1.00     	164.81 	23.6 	40.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	99      	-2.455796E-1	7.956773E-5	-5.22E+1   	-1.00     	166.23 	23.6 	40.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	100     	-2.376421E-1	8.707413E-5	-5.22E+1   	-1.00     	167.65 	23.6 	40.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	101     	-2.343969E-1	1.365965E-4	-5.22E+1   	-1.00     	169.08 	23.6 	40.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	102     	-2.333794E-1	1.150650E-4	-5.22E+1   	-1.00     	171.72 	23.6 	40.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	103     	-2.284442E-1	2.764905E-5	-5.22E+1   	-1.00     	173.14 	23.6 	40.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	104     	-2.255695E-1	3.582974E-5	-5.22E+1   	-1.00     	174.43 	23.6 	40.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	105     	-2.235039E-1	1.409394E-4	-5.22E+1   	-1.00     	175.79 	23.6 	40.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	106     	-2.213284E-1	1.452249E-4	-5.22E+1   	-1.00     	177.20 	23.6 	39.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	107     	-2.188999E-1	1.197039E-4	-5.22E+1   	-1.00     	178.62 	23.6 	39.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	108     	-2.206774E-1	6.209673E-5	-5.22E+1   	-1.00     	179.97 	23.6 	39.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	109     	-2.249510E-1	8.015050E-5	-5.22E+1   	-1.00     	181.47 	23.6 	39.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	110     	-2.377859E-1	4.408995E-5	-5.22E+1   	-1.00     	182.77 	23.6 	39.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	111     	-1.573618E-1	1.111974E-4	-5.22E+1   	-1.00     	184.17 	23.6 	39.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	112     	-2.213603E-1	8.110111E-5	-5.22E+1   	-1.00     	186.55 	23.6 	39.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	113     	-2.638416E-1	1.792302E-4	-5.22E+1   	-1.00     	187.97 	23.6 	39.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	114     	-2.478173E-1	3.023927E-5	-5.22E+1   	-1.00     	189.30 	23.6 	39.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	115     	-2.380967E-1	8.175500E-5	-5.22E+1   	-1.00     	190.67 	23.6 	39.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	116     	-2.329127E-1	4.479033E-5	-5.22E+1   	-1.00     	192.03 	23.6 	39.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	117     	-2.298916E-1	6.765385E-5	-5.22E+1   	-1.00     	193.38 	23.6 	39.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	118     	-2.291755E-1	4.379342E-5	-5.22E+1   	-1.00     	194.80 	23.6 	39.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	119     	-2.265965E-1	6.629346E-5	-5.22E+1   	-1.00     	196.30 	23.6 	39.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	120     	-2.241234E-1	2.677501E-4	-5.22E+1   	-1.00     	197.63 	23.6 	39.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	121     	-2.211318E-1	1.334047E-4	-5.22E+1   	-1.00     	199.00 	23.6 	39.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	122     	-2.185256E-1	3.079279E-4	-5.22E+1   	-1.00     	201.58 	23.6 	39.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	123     	-2.187145E-1	8.009022E-5	-5.22E+1   	-1.00     	202.88 	23.6 	39.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	124     	-2.219156E-1	6.013671E-5	-5.22E+1   	-1.00     	204.35 	23.6 	39.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	125     	-2.297383E-1	1.499525E-4	-5.22E+1   	-1.00     	205.68 	23.6 	39.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	126     	-1.868836E-1	1.129604E-4	-5.22E+1   	-1.00     	207.06 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	127     	-1.954931E-1	1.161995E-5	-5.22E+1   	-1.00     	208.48 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	128     	-2.533724E-1	4.357144E-5	-5.22E+1   	-1.00     	209.91 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	129     	-2.406157E-1	5.792533E-5	-5.22E+1   	-1.00     	211.21 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	130     	-2.329387E-1	4.207676E-5	-5.22E+1   	-1.00     	212.55 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	131     	-2.532493E-1	1.150879E-4	-5.22E+1   	-1.00     	213.89 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	132     	-2.274591E-1	5.497821E-5	-5.22E+1   	-1.00     	216.34 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	133     	-2.257072E-1	1.214884E-4	-5.22E+1   	-1.00     	217.70 	23.6 	39.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	134     	-2.234731E-1	1.263738E-5	-5.22E+1   	-1.00     	219.05 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	135     	-2.212837E-1	3.214778E-5	-5.22E+1   	-1.00     	220.47 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	136     	-2.329197E-1	1.515153E-4	-5.22E+1   	-1.00     	221.89 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	137     	-2.602533E-1	5.325487E-4	-5.22E+1   	-1.00     	223.31 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	138     	-2.206398E-1	1.803825E-4	-5.22E+1   	-1.00     	224.73 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	139     	-2.261983E-1	5.377865E-5	-5.22E+1   	-1.00     	226.04 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	140     	-1.692399E-1	4.504413E-5	-5.22E+1   	-1.00     	227.37 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	141     	-1.959437E-1	9.906377E-5	-5.22E+1   	-1.00     	228.79 	23.6 	39.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	142     	-2.009967E-1	9.032632E-5	-5.22E+1   	-1.00     	231.23 	23.6 	39.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	143     	-5.964164E-2	2.108834E-5	-5.22E+1   	-1.00     	232.53 	23.6 	39.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	144     	-2.361561E-1	6.382131E-5	-5.22E+1   	-1.00     	233.87 	23.6 	39.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	145     	-3.911056E-1	1.353574E-4	-5.22E+1   	-1.00     	235.30 	23.6 	39.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	146     	-4.442983E-1	1.510011E-5	-5.22E+1   	-1.00     	236.72 	23.6 	39.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	147     	-2.235873E-1	8.096273E-5	-5.22E+1   	-1.00     	238.06 	23.6 	39.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	148     	-2.221374E-1	3.296579E-5	-5.22E+1   	-1.00     	239.42 	23.6 	39.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	149     	-2.207727E-1	6.501169E-5	-5.22E+1   	-1.00     	240.78 	23.6 	39.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	150     	-2.205063E-1	2.099604E-4	-5.22E+1   	-1.00     	242.20 	23.6 	39.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	151     	-4.255839E-1	1.121229E-4	-5.22E+1   	-1.00     	243.62 	23.6 	39.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	152     	-2.302947E-1	2.365333E-4	-5.22E+1   	-1.00     	246.26 	23.6 	39.1 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	153     	-1.847199E-1	3.036248E-5	-5.22E+1   	-1.00     	247.69 	23.6 	39.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	154     	-5.482782E-2	2.529052E-5	-5.22E+1   	-1.00     	248.98 	23.6 	39.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	155     	-1.738125E-1	8.308347E-5	-5.22E+1   	-1.00     	250.40 	23.6 	39.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	156     	-1.912239E-1	3.409384E-5	-5.22E+1   	-1.00     	251.75 	23.6 	39.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	157     	-2.424226E-1	1.263487E-5	-5.22E+1   	-1.00     	253.17 	23.6 	39.0 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	158     	-2.328046E-1	3.379798E-5	-5.22E+1   	-1.00     	254.48 	23.6 	38.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	159     	-2.485508E-1	1.654930E-4	-5.22E+1   	-1.00     	255.87 	23.6 	38.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	160     	-2.229440E-1	4.623000E-5	-5.22E+1   	-1.00     	257.16 	23.6 	38.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	161     	-2.214546E-1	1.259034E-4	-5.22E+1   	-1.00     	258.51 	23.6 	38.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	162     	-1.811967E-1	2.659630E-5	-5.22E+1   	-1.00     	261.09 	23.6 	38.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	163     	-5.396155E-2	7.523900E-5	-5.22E+1   	-1.00     	262.39 	23.6 	38.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	164     	-2.203263E-1	1.152605E-4	-5.22E+1   	-1.00     	263.87 	23.6 	38.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	165     	-2.205110E-1	2.694494E-5	-5.22E+1   	-1.00     	265.25 	23.6 	38.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	166     	-2.225424E-1	3.063144E-4	-5.22E+1   	-1.00     	266.62 	23.6 	38.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	167     	-2.265098E-1	1.847525E-4	-5.22E+1   	-1.00     	268.01 	23.6 	38.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	168     	-1.751432E-1	3.239357E-5	-5.22E+1   	-1.00     	269.33 	23.6 	38.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	169     	-1.798110E-1	7.456494E-5	-5.22E+1   	-1.00     	270.70 	23.6 	38.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	170     	-2.392665E-1	1.642614E-4	-5.22E+1   	-1.00     	272.08 	23.6 	38.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	171     	-2.291400E-1	4.750835E-5	-5.22E+1   	-1.00     	273.50 	23.6 	38.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	172     	-2.238601E-1	9.586085E-5	-5.22E+1   	-1.00     	275.94 	23.6 	38.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	173     	-2.220457E-1	1.840981E-4	-5.22E+1   	-1.00     	277.28 	23.6 	38.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	174     	-2.222062E-1	2.132407E-4	-5.22E+1   	-1.00     	278.78 	23.6 	38.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	175     	-2.220753E-1	5.078290E-5	-5.22E+1   	-1.00     	280.20 	23.6 	38.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	176     	-2.224538E-1	9.623535E-5	-5.22E+1   	-1.00     	281.50 	23.6 	38.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	177     	-2.239944E-1	4.825940E-5	-5.22E+1   	-1.00     	282.84 	23.6 	38.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	178     	-2.355692E-1	1.145463E-4	-5.22E+1   	-1.00     	284.14 	23.6 	38.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	179     	-1.738690E-1	5.018768E-5	-5.22E+1   	-1.00     	285.50 	23.6 	38.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	180     	-1.870518E-1	2.367960E-5	-5.22E+1   	-1.00     	286.79 	23.6 	38.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	181     	-2.376653E-1	5.515925E-5	-5.22E+1   	-1.00     	288.12 	23.6 	38.4 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	182     	-2.285596E-1	4.774781E-5	-5.22E+1   	-1.00     	290.56 	23.6 	38.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	183     	-2.249352E-1	7.283580E-5	-5.22E+1   	-1.00     	291.91 	23.6 	38.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	184     	-2.237862E-1	1.050427E-4	-5.22E+1   	-1.00     	293.28 	23.6 	38.3 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1.0    	185     	-2.253532E-1	8.513133E-5	-5.22E+1   	-1.00     	294.62 	23.6 	38.2 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
